Distance/m,Chi = 0.1,Chi = 0.2,Chi = 0.30000000000000004,Chi = 0.4,Chi = 0.5,Chi = 0.6,Chi = 0.7,Chi = 0.7999999999999999,Chi = 0.8999999999999999,Chi = 0.9999999999999999
580.1,1117.0511168920862,884.5419964058392,773.1278080085875,591.173997986362,502.4417118122033,407.3306585163535,362.29851068986954,309.807882779396,282.16605568121287,259.27244547666254,
590.1,1106.241541602191,874.2987748481559,765.8072611705995,584.1831670474111,496.10698026447574,403.6164350164205,358.41140286413867,305.61215692859327,279.29716384241294,256.5137087842654,
600.1,1098.5562243374313,866.4897078217734,756.6558355784116,578.4859006808838,490.66334254895304,399.5150326150153,354.2058005517086,303.40052963112976,275.5949768726198,253.44525474242735,
610.1,1090.0460769972965,858.0780373046094,748.4376311050797,571.6586249268723,486.0247925068523,395.054870978777,351.0507470054626,299.9321607086799,273.21260708402315,251.1215480744041,
620.1,1083.310709653105,848.4382128363665,742.4598341878237,566.6257204102084,480.7199205520268,391.0579795908498,347.2288674128085,297.2496842911085,270.45859824249527,248.4345748506488,
630.1,1075.4396851293695,842.3971494541923,734.8440302974536,560.9785246250491,476.664064839326,386.71811370639404,343.3564380242536,293.77062098508117,267.5876141166234,246.20078618263707,
640.1,1066.4989430646121,835.7346824611775,729.1174723058673,555.6342551541334,472.75458401752024,383.7461443753981,340.43610284595417,291.02312742903024,265.21018911804856,243.56388283452927,
650.1,1060.3186751705261,830.1061260265102,720.8575300300554,549.8807898731994,467.30355512812855,379.54622385795017,337.3795348674824,287.9896215439104,262.8915470220443,241.3802929825091,
660.1,1053.9158306686602,822.1070288461599,716.2599278449111,545.4958713846006,464.3547395821816,377.0049633346131,334.06570150118296,286.2344109308708,260.65249132640645,239.32774554660082,
670.1,1046.225509416752,816.2871520358831,710.5947747708168,540.9532644567072,459.4245847828209,373.4031205259428,331.3258066316226,283.8453994490928,258.6459252069914,237.13106515197663,
680.1,1037.871590603807,809.6322891222067,704.6826511044477,536.9345615830078,456.55204093140776,370.30060975706283,328.74198089426966,281.0451819030378,256.2978581528727,235.4135582385676,
690.1,1032.1359045933734,803.482840009246,697.9703251669853,532.0829139117865,452.2262029070948,367.05092813839553,326.04630787666053,278.42425175315867,253.3839082692053,233.41864789478868,
