Distance/m,Chi = 0.1,Chi = 0.2,Chi = 0.30000000000000004,Chi = 0.4,Chi = 0.5,Chi = 0.6,Chi = 0.7,Chi = 0.7999999999999999,Chi = 0.8999999999999999,Chi = 0.9999999999999999
640.1,964.2147957797706,728.2488245101939,650.4096449161336,570.9302484739411,531.7143106562232,486.1244113329173,462.3295504703681,430.9920957195033,412.06366192821,393.82448822385913,
650.1,957.5106830718278,721.6224533153969,642.2705121374737,563.5216003414682,525.6193734617405,480.05127275183037,455.1195211734679,423.6036425497542,405.38321844999564,386.4114828006221,
660.1,950.2999846700932,715.498048120523,635.5337118372421,556.5615386089817,517.6507774715858,473.72064659432493,449.51566939943564,417.7687253947838,399.17646637361605,381.17855990395657,
670.1,944.6913367900355,708.1732832072536,630.0127469451974,550.4931865787352,511.9323386127005,467.4580155141547,443.64333836090447,411.8276863623168,393.3929835324696,375.8542575798576,
680.1,937.4370950495783,699.7478761139223,621.9585676814431,543.4473436140842,506.4049443269715,461.6482281978586,436.916101009454,406.39135341923793,387.60343086672674,370.1484968289403,
690.1,930.9319752420358,694.6842559723814,616.7814644246266,538.685260766304,500.2676377486012,455.39431196070757,432.2588307308038,401.56609391808354,383.26869328363443,364.2149159527928,
700.1,927.065192860786,689.967532939336,610.9152029749714,533.2159023864531,494.9638079450523,450.730010836662,426.908714165551,396.2815111706873,377.6269360829826,359.8359770436197,
710.1,918.8968554673194,685.5433670209309,606.6280325809236,527.9505618973228,489.3717700555561,445.5183944380296,421.5578352104172,391.2865331027629,372.4901529870179,355.2039801600522,
720.1,916.2218049274277,679.0679983780483,599.8567845959574,522.7429418960943,485.74829147670005,440.5530078162374,417.85131295002424,386.7145689846007,368.15355475735277,350.8849316285926,
730.1,910.2723416461448,673.5667566104547,595.9749731675613,517.8794382915014,480.6426044759509,436.4994698261788,413.4036145435019,382.7559006140397,364.16977869465495,346.44500683599443,
740.1,908.8753666593444,670.0615907781892,591.1636382496204,513.7874268083111,476.5843530728934,432.3461777500984,409.24353445519625,378.17938948339673,359.8361792780862,342.60886737204174,
750.1,902.2205121374221,664.2655049874174,586.4497739755145,509.136412743418,471.8067575374199,428.9375347300641,404.74077933710896,374.6100626835283,356.72917480136306,338.89703842273923,
760.1,899.2176364566387,660.4260663489388,583.0948108993522,506.5686651631575,467.88656482349484,424.96093422442186,401.32647202664094,370.83437980311743,352.8857817655924,335.73005024583665,
770.1,894.1279200199176,657.1935737301627,579.8322123788367,501.19247210468575,464.33780532413545,421.0191009238056,398.1056735826755,368.1446426304718,349.4064005448528,332.3412000662377,
780.1,888.802914562349,653.432311634316,575.7769866604845,498.9313962104473,461.738104507035,417.7848744848298,394.5182411333758,365.0645087346475,345.81983387461827,328.2200060125556,
790.1,885.935944679622,649.252676619833,571.1926341424337,494.5258031968023,458.43241180517094,414.9860645213756,391.558074519138,361.97559542210104,343.04047051517483,325.73666974793537,
800.1,885.4069195110085,647.3997704083334,569.5871820993877,492.3669464622271,455.3562125779148,412.6810540936798,389.35812541291136,358.72880502455837,340.5935611326784,323.11398181651026,
810.1,880.8725560700368,644.4541515626559,565.6902630171264,489.9831435619695,452.19830870994406,409.57001323366126,387.410577738442,356.5979802655788,338.6886470367099,320.6836421950498,
820.1,878.5066927062279,640.7887714580683,563.9012583692302,486.30806945689034,450.94502115444635,407.8790134400172,384.20302205957057,353.91921998875915,335.6438856087381,319.0280013924834,
830.1,874.8232621242222,640.5846275376981,561.4830410915387,484.7749486684387,448.44027177734904,404.7196565972797,381.7996867514977,351.98039434603606,333.88764661339457,316.33749489063115,
840.1,873.6457873436532,637.2402243714503,559.3259965640696,482.88516489754073,446.06095551279043,402.8208554903196,379.99743821900597,350.10442643268254,331.70488899443404,314.68837727319243,
850.1,870.5959035273283,634.8231715402285,557.9185276119665,480.3339932938296,444.46100531914783,401.2924082976222,378.2847257209542,348.4377995389243,330.2648546270465,312.79245337703014,
860.1,868.6072056529175,631.7731619173135,555.9921180297304,479.12783367530704,442.59517933809394,400.1179858616186,376.9977327450563,346.71157755857865,328.261057805069,310.60906856990533,
870.1,869.4361518364072,631.9143616556153,554.9102456404255,476.9624672726958,441.1756181652583,397.7730052165052,374.88687830012884,345.3791944041069,327.11880667740064,309.21289379129564,
880.1,866.7120052769219,628.2526624077877,553.1205921533309,476.5465867219266,440.12848886062636,396.66006103599125,374.0080458173182,343.83177994500045,326.2190615656252,308.62265465323765,
890.1,866.9830817086018,628.7535421083652,551.6033975075586,474.7231524668092,438.617206366548,395.82342445594116,373.5905589977606,342.6083422347074,324.79031675860455,307.2859715770238,
900.1,862.8195014405926,627.655448109195,551.002027899847,474.14609996208935,438.42508076623926,394.95767819204565,371.7485298731818,342.4564535897416,323.88735575101043,306.24222670169604,
910.1,861.8143423078604,626.6953136402982,549.613361529376,474.06526076207473,437.1196940804005,394.84140054623674,371.5998630315862,341.32206378462394,323.5222920154599,306.1921383490334,
920.1,863.0311389926741,626.6146112948006,550.7039558339762,472.29405124756545,436.64453626099385,393.82138319310866,370.8928304270208,341.1150657732905,322.6497977041473,305.0151253860963,
930.1,862.4188122705049,625.5801464094662,548.5259564173614,473.78266398846256,436.3549865668121,393.6829515652749,371.127990011738,340.77302448657935,322.3156366829294,304.05369596748056,
940.1,860.823397216652,627.1100102328509,548.5386934620747,472.85511846115753,436.29144775840246,393.4618542086049,370.24770604993375,340.0955943937003,322.17936291633606,304.6206490556062,
950.1,861.8848827834378,626.6776892750371,549.2035871028095,472.47540770465304,436.1734018265031,394.392303142737,370.1191970236591,340.4144572742557,322.30251365186604,304.2353480950067,
960.1,862.9069276964808,625.3321237454452,548.576226566302,472.51209260207435,436.3077871638619,393.8247591339677,370.5198227542641,340.10156922672627,321.9105633686407,304.5177873768553,
970.1,862.1035840204997,626.7178359437347,549.3877820886942,472.9124500328454,435.67637112461705,393.99509391247085,370.8056155877805,341.2302808938276,322.19525508120074,304.7183958978986,
980.1,863.8835394030251,626.3494315051558,550.6816145074125,473.5710612149056,437.44601268710045,394.0477848314872,371.4053581106126,341.2666423789739,322.87666682706833,305.1344733396297,
990.1,864.363540244155,627.8931493160189,551.0672859991932,475.3741739010378,437.60900972390687,394.5752752132926,372.5156916871706,342.0945663527906,323.6784853183805,305.62470527036174,
