Distance/m,Chi = 0.1,Chi = 0.2,Chi = 0.30000000000000004,Chi = 0.4,Chi = 0.5,Chi = 0.6,Chi = 0.7,Chi = 0.7999999999999999,Chi = 0.8999999999999999,Chi = 0.9999999999999999
330.1,1429.1413381912282,1191.0473662262027,1106.5049125636049,1019.0054569401506,976.1290351277684,920.8974593930794,893.3396561654749,854.29197189435,831.5656278986407,808.140792271814,
340.1,1402.9648863631755,1166.5754294052435,1081.4245550550866,995.2517832438849,951.0676601252617,897.5986817367375,868.511168481842,830.2116374379856,808.1047037179059,783.2162779604513,
350.1,1377.623568773428,1140.3930274269235,1056.375571396796,970.3433918658766,927.6273025656916,875.2644873615121,844.5455723837689,807.6731228467021,787.0258070203911,761.3297267320781,
360.1,1357.1076425709587,1120.1120643473853,1035.1283782063574,948.594374106498,905.4151190919406,852.9112589860762,823.411828505883,785.6136978110776,764.20524721421,738.6224020708894,
370.1,1333.2918451502378,1096.4375663166113,1012.2243599076575,926.054403510787,882.4336771292769,830.416452800348,801.4505630519764,764.7748554250741,742.3812300115333,718.5406672676253,
380.1,1313.0000280276774,1075.5943653038687,992.1986255264729,904.4461626098739,862.8816175114699,809.525697839785,781.8764208966307,745.1418236686031,722.9427080246923,699.0183334746664,
390.1,1286.4083696795753,1054.6059725965135,971.1583943074012,884.8799282813741,842.3946602712215,791.4052169527465,762.5208029338255,725.4918520863424,703.9675433987522,679.2652443306691,
400.1,1269.7717719972106,1035.1149467596845,950.6420890990056,866.2727874487995,822.9192052466155,772.2349065836789,743.5850833584907,706.9098681915796,685.274101591163,660.6154684078692,
410.1,1250.474666511278,1014.3538534356693,931.86235523801,846.9748980747471,805.1983103102414,754.550956609277,725.5645785927079,690.1158507151837,667.7444138519534,642.5639506662891,
420.1,1233.9240565612326,996.5402708448537,914.4924853388346,828.7861734324154,786.9167507836999,735.7806160970437,707.8473403195839,672.2170054002331,650.2604240241235,625.8211617576748,
430.1,1216.2256472880654,978.531220405448,895.7490609334524,812.4819332337986,769.3580416988416,719.511991770026,690.9052844188682,655.8990662714142,634.4129251550004,610.8245542063706,
440.1,1197.280208300787,961.9040517425937,879.6539734915892,794.5207789724562,753.7459259142913,703.1129700766043,675.8975668293909,640.4916785300387,619.1638702902405,594.6040447685169,
450.1,1182.9319830342083,945.8125003127639,863.1516893736816,778.5566472503525,737.1681973282034,686.8429955984516,660.659829476733,625.1631768402281,603.4516805508933,579.5323473010762,
460.1,1164.5134640702609,929.8899609472576,848.0540430600104,763.8713156582627,722.0451809289135,672.4192294187266,645.6780563179215,610.2416238669103,588.9318540206875,565.4044036418309,
470.1,1151.1174821090594,914.8232762284847,831.9808648458749,747.8836166173805,707.243787094441,657.7229399603981,632.1265665861234,596.8692745236548,574.4378280797458,551.9285709043468,
480.1,1136.2068918917087,900.671755439035,817.9453875105385,734.1221851268364,694.4583258026537,645.1161549635544,617.9076364344297,582.7860653771154,561.4511465020853,538.6651579722763,
490.1,1122.5682596563206,884.8829951089325,804.1112679849531,721.5937623520277,679.2602470611735,631.0016627940813,604.1047172586908,569.8667213188537,549.2009788430887,525.5565963989694,
500.1,1108.3977567239021,869.8290757503987,791.8237370044118,708.2728634317738,667.0738131815823,618.9338787120399,592.7723010525956,558.0370984667564,536.9991323061565,513.5560439881464,
510.1,1095.3678384516688,857.467868513666,776.0832827322193,693.9956303530172,654.333116956551,607.0729550961651,579.5397448447507,546.5802092489372,524.5652466310092,501.68478065759695,
520.1,1083.120881190197,845.3586964746171,764.6308188548264,683.2877111166636,642.0741051511491,595.1436666867942,568.3631934132769,535.017285179955,513.9421250958013,490.8209692513763,
530.1,1069.1887524103536,834.0135495077376,752.9301094429378,671.1400741446249,630.9301201607213,583.7473250298267,557.0261477627275,523.238440279203,501.8453146362557,479.3746176397935,
540.1,1056.5632924304866,822.5194840833644,741.6947002676782,659.5415686200628,620.0192804212664,573.2762790881079,546.8865995203796,513.7559316483996,492.2398928314756,469.39623264669655,
550.1,1048.6540763158484,811.0266773036163,731.8812499996491,648.6957683967526,608.701126535917,562.270523408277,536.099982359881,503.546820040685,483.13072447845184,460.48491182976215,
560.1,1035.2192579736884,799.2360400778354,721.7466008568123,640.2844229305563,599.784286855371,552.3099658919953,526.5623520237614,494.41795721019093,473.68278174185997,450.93795982528815,
570.1,1025.8505904418298,790.4818298374876,709.9150453617813,629.1375848745255,589.3231227837672,542.6553222743821,517.4960382401529,485.27653958398685,464.42340687568367,442.23558018369556,
580.1,1017.1994759971041,779.2863471995619,699.6122066943265,619.2491606697077,580.2820335673193,533.5607928813979,509.4045671194533,475.4635441218102,454.5675310536478,434.07561828168485,
590.1,1010.2273570500083,770.9666789672752,691.2640546413131,611.2115100576418,571.6961891105602,524.8991846224159,500.03344991515337,467.5015473702259,446.31675255654534,425.33430491947394,
600.1,999.0628193057202,761.1516205731344,680.2977437098617,601.0723496057066,562.2922814828081,516.5728056385497,491.1098145462543,458.8372526113055,438.53957901130326,417.4401569351407,
610.1,988.8514991735706,752.6582436385751,672.3683626489003,593.691345658321,553.9285490279478,508.1535056902886,483.66368263952023,450.97834417842546,430.69261473125187,409.82397972780444,
620.1,981.1276940386804,743.9836886432169,665.5578574050126,585.2531662077022,546.8233915600026,501.7336907930618,476.06628250499625,444.1304257237107,423.78230373067026,402.4377175740053,
630.1,972.4704708932064,736.0080228104558,657.0547768140912,577.9500279305336,538.2013526292085,493.8180688861982,468.8240709766607,437.06650205573544,416.6875315222435,395.36962201287855,
640.1,964.9486309903256,727.096370989467,650.2100405924931,570.1259337433276,531.4219485353397,486.15652397260175,462.27721088409476,430.4156533691309,409.60070334821376,389.25530637525975,
650.1,959.9308015817027,719.9354702854138,642.855321508356,563.0709010087414,525.9557911448758,479.5754448812584,454.9309722159287,423.0918113865236,403.60720490163925,382.8796460683811,
660.1,951.3409148068077,713.3587854315587,634.3167420489973,556.7923109638702,518.7542785349297,473.1667899464726,448.44203286395765,417.76244213822895,397.56828995253795,377.7604458499926,
670.1,945.0767757810023,706.476777259209,628.4319847614327,550.3713068076519,512.2011935071428,467.6208672050013,443.1137112929475,411.6607322589973,392.03549696397613,370.8878609047028,
680.1,937.934270749995,701.2602662604083,622.6454694770028,544.5082403784738,506.42845188039325,461.798204124892,437.62523282919824,406.13073142889465,386.3099104228475,366.21410325465854,
690.1,932.5929857995618,694.2370522289472,616.3153763413958,538.3674696687223,501.0327575253632,455.4589593239529,431.98174741031806,399.8393084393166,381.3047764874137,361.36414961307645,
700.1,925.8305070355996,689.1455079595877,611.6227211574694,532.8958141830425,494.96753182969206,450.46684240333445,426.0739601993859,395.9601804383496,376.20843504903036,355.84873395880203,
710.1,922.039749556664,683.5707963231833,605.9199120025975,528.3303622566025,489.6109844569718,445.9504600712509,421.38146073231997,390.8377052652781,371.39575855437704,351.8104817053654,
720.1,915.031397947955,678.3374324899153,601.1986140937597,522.197094407444,484.2464214085328,441.1069362072619,416.8904567075116,386.18305573273943,366.7075009282994,347.1877756057221,
730.1,911.1997928966023,674.6477462851857,595.5386096738246,517.5045943480562,480.8116055319991,436.50208802435714,412.78865448022015,381.9221755299354,362.56286204501953,343.57364325455364,
740.1,905.1541018930665,669.5826887677528,591.3589479188121,513.9242852267705,475.9820954808128,432.4841454987084,408.54428050182923,377.88846781023904,359.1817900864555,339.58891421378604,
750.1,898.0219263276414,665.0855512643572,586.8864575079207,509.18147347738636,472.30715852626713,428.14225549669385,404.45804181524124,374.41284440370407,355.21706592574714,335.54415396876993,
760.1,897.9350631287296,660.9909034550104,582.8353629707722,505.90380332375724,468.1025396704537,425.2229068452751,401.26938141427866,370.19007766424636,351.6014405148502,332.86111548464976,
770.1,893.5677653335974,657.904762356277,579.5087092583163,500.09209506352954,464.19579126776955,421.837993726212,397.8280418581157,367.40814507650475,348.3280459359287,329.3073096588276,
780.1,888.839183806141,654.3534203761585,575.2244423710613,499.22517620130725,461.02304960293316,418.4576626097207,394.5121682541285,364.606005875009,344.8764837848962,326.5720919380768,
790.1,887.0422309581218,650.7581991934612,572.9487026827795,495.94366662846227,458.55240597666494,415.60130151032666,391.7198276353269,360.92947105480755,342.752521659639,323.9368519269724,
800.1,885.2246456549805,646.6230101447024,569.4392066183904,492.33026393787026,455.21030340965115,412.79779999615107,388.66502673481875,358.98110107590986,339.3421482000913,320.98853485417067,
810.1,881.4313057317629,642.4170325228868,566.2768926664481,489.8895427597458,452.11233031871785,409.4353145239279,386.2045454328678,355.6331332473688,337.0618969820542,318.5433753282839,
820.1,876.224376038273,640.44021713096,564.6849365204073,486.8683180556622,450.53690934041487,407.0286058018602,383.8639573789187,353.97243284496017,334.9394105418381,316.6096619724469,
830.1,876.6459326357011,637.8507082334087,562.0583246661348,485.00771486120226,447.93940080156557,405.0338533189397,381.673068262806,351.3462638369093,332.93310106768115,314.2579949319601,
840.1,873.7839442221625,636.5447752501826,560.3429678039702,482.43003985320064,445.1356346626566,403.20293328427846,379.2528261400577,349.8161341469873,331.2656335371757,312.8748358882153,
850.1,870.4135966846684,633.9440530986511,557.4842407777015,480.3209262274898,445.03507210774524,400.84942207037346,377.85047077214927,347.94250348014134,329.3047929067687,311.066812965049,
860.1,869.1469608467376,632.7201326617652,555.4090459334725,479.42669548038623,443.3360749572147,399.35662834095854,376.4526614503097,346.5986208721196,328.0668764685972,309.1798237960806,
870.1,865.5325411507852,631.7486711879187,554.3108603572225,477.45363997068347,440.668054376683,398.40861217352443,375.2487419296741,344.8075235398264,326.3456570159528,308.4193416479979,
880.1,867.0201797554881,629.7531596765683,552.4357004926192,476.65979650641367,439.52600881269694,397.4483101055498,374.05881115588744,343.5952209224035,325.4983795194411,306.75977005636577,
890.1,866.0094286494735,629.7285576482064,552.2366970217498,475.18155683177446,438.4412211423012,395.98569819704187,372.6533270194979,342.60939944384415,324.0826966187668,306.1198909205342,
900.1,863.7318191488139,627.7117748320259,550.6749925885331,474.31766580205607,437.33756488147276,394.56823677814384,371.9699367252837,342.3241853340949,323.4326812104129,305.2786951624883,
910.1,865.8364357440852,626.0111054013953,550.0418172342656,474.36819464829125,437.7209881019219,394.23844211736997,370.5183201064535,340.91398043821675,322.1639122085782,304.2931966029689,
920.1,862.2557233256316,625.3841846425487,549.4406839064296,473.51074253632555,437.0548694565746,393.55852381096236,370.5580256718814,341.3874456929887,322.3145723719918,303.8690132193625,
930.1,861.2071400401115,625.6988579387499,549.2273318276166,473.10107982513097,435.9599399791978,394.0052378497994,371.0808361811793,340.3608505164292,322.1868760342187,303.64465354602555,
940.1,861.9233325242537,626.2675175594034,548.499936707635,473.14688999212797,436.13695213496953,393.15154111011066,370.3366229343202,339.9975094359641,321.61865385714145,303.37800717535845,
950.1,862.3253925876295,625.1901220829449,549.6085772810741,473.80439506176236,435.67484682456853,393.9222921190206,370.14771597092425,339.6872714714541,321.7948127993249,303.17076906347415,
960.1,861.2454008881533,625.2354997236852,548.9275416080129,472.9035318370154,436.0710772365487,394.04403214065275,370.39184344044855,340.787089532064,321.2546923087377,303.5238147084083,
970.1,862.8479445400097,626.1039767378171,550.0256059134865,472.8003674994252,436.7656483891397,393.4949899415719,370.53752820538847,340.80420030199514,321.8766285712473,303.6265255897141,
980.1,863.9026219671476,627.2322378435505,549.9886284813026,474.2627983284093,437.1162058826197,394.2738981870722,370.9857101907881,341.38806723446703,322.7378806533677,304.0730527357423,
990.1,864.1511695415924,627.8790723279155,550.9098392892492,474.53704709979667,437.9780298334643,395.05806009647074,370.9110270498931,341.6199344215339,323.02160135080385,304.4255226514458,
