Chi(proportion),Avg UE Throughput(kBps),Spectral Efficiency,Fairness Idx,Cell-Edge Throughput(kBps),Discrimination Idx,Entropy
0.3250000000000002,720.3135803212946,2.1897532841767366E-5,0.4263711432456747,0.0,0.5746288567543248,6.266987105146706
0.3300000000000002,721.1331604586368,2.1922448077942583E-5,0.4277200213184824,0.0,0.5732799786815169,6.270889777034195
0.3350000000000002,723.6143949167329,2.1997877605468694E-5,0.4283357484243113,0.0,0.5726642515756889,6.274364177469992
0.3400000000000002,718.9771398717733,2.1856905052101912E-5,0.4268853931165359,0.0,0.5741146068834636,6.268056611464471
0.3450000000000002,719.1888498307479,2.1863341034854718E-5,0.42540615069270826,0.0,0.5755938493072917,6.265534721043075
0.3500000000000002,721.2759826261506,2.1926789871834975E-5,0.42826581187763435,0.0,0.5727341881223658,6.270876346022559
0.3550000000000002,719.3235084242505,2.1867434656097243E-5,0.42619808255140634,0.0,0.574801917448593,6.26724203502629
0.3600000000000002,651.7303424404665,2.2289177711463932E-5,0.3839523258330833,0.0,0.6170476741669159,6.289852628850728
0.3650000000000002,648.8692554754044,2.219132853725886E-5,0.38406249559483535,0.0,0.6169375044051645,6.2875090709774994
0.3700000000000002,651.9688306247118,2.229733400736513E-5,0.3860023569952304,0.0,0.6149976430047702,6.2937736287088555
0.3750000000000002,650.9765504773625,2.2263398026325793E-5,0.3854975255859983,0.0,0.6155024744140013,6.291744629573216
0.3800000000000002,651.1622572208187,2.2269749196951984E-5,0.3861183021147516,0.0,0.6148816978852485,6.294759689853769
0.38500000000000023,655.1468007585894,2.2406020585943766E-5,0.38550029388601,0.0,0.6154997061139899,6.293826093818908
0.39000000000000024,647.4132929089933,2.214153461748758E-5,0.3836706371183651,0.0,0.6173293628816351,6.284871629485645
0.39500000000000024,652.0132379083171,2.229885273646446E-5,0.3866735056583392,0.0,0.6143264943416608,6.293102757538663
0.40000000000000024,595.7500058985547,2.2638500224145057E-5,0.3532218916967523,0.0,0.6477781083032477,6.317568279283273
0.40500000000000025,592.9747471426671,2.2533040391421367E-5,0.35223757481105,0.0,0.6487624251889481,6.3136919859164555
0.41000000000000025,591.2781728447186,2.2468570568099338E-5,0.35256372333913594,0.0,0.6484362766608638,6.311598885546151
0.41500000000000026,594.6224777217633,2.2595654153427017E-5,0.35213998944369207,0.0,0.6488600105563084,6.313712745120805
0.42000000000000026,593.7150118589984,2.2561170450641963E-5,0.3533318649658693,0.0,0.6476681350341312,6.316233405342044
0.42500000000000027,592.4709080772409,2.2513894506935184E-5,0.3524845806802419,0.0,0.6485154193197575,6.311818418943963
0.43000000000000027,593.9508584796612,2.257013262222713E-5,0.3536007545098998,0.0,0.6473992454900998,6.316998642207889
0.4350000000000003,591.4826366880955,2.2476340194147666E-5,0.35249397771936225,0.0,0.6485060222806365,6.3146781457413965
0.4400000000000003,545.8162101798019,2.281511758551571E-5,0.3249002164796787,0.0,0.6760997835203201,6.3337958284207625
0.4450000000000003,542.428739864646,2.2673521326342214E-5,0.3234069130877602,0.0,0.6775930869122415,6.325969928925061
0.4500000000000003,545.1141534682721,2.2785771614973765E-5,0.32181941991468604,0.0,0.6791805800853151,6.3235115647734546
0.4550000000000003,543.246785514818,2.270771563451938E-5,0.3217628129625708,0.0,0.6792371870374291,6.323246411695217
0.4600000000000003,544.1066824199644,2.274365932515452E-5,0.3235972468336359,0.0,0.6774027531663644,6.3294597594405015
0.4650000000000003,545.7099041671238,2.2810673994185817E-5,0.3242281649849357,0.0,0.6767718350150638,6.331643211834844
0.4700000000000003,544.4023421563159,2.2756017902134013E-5,0.3233652178558366,0.0,0.6776347821441631,6.329158616435698
0.4750000000000003,543.4053792909883,2.2714344854363357E-5,0.32238343821867893,0.0,0.6786165617813205,6.326452028607287
0.4800000000000003,502.9471513179528,2.2934390100098618E-5,0.2987334231669832,0.0,0.7022665768330169,6.340929421326906
0.4850000000000003,501.8719567555505,2.2885361228053168E-5,0.2983325322572192,0.0,0.7026674677427809,6.339731455498573
0.4900000000000003,499.87621752791335,2.2794355519272827E-5,0.3002100621441233,0.0,0.700789937855876,6.342451543524845
0.49500000000000033,502.4052946975686,2.2909681438209087E-5,0.2973790981609071,0.0,0.7036209018390929,6.33654670136088
0.5000000000000003,502.7114879705247,2.292364385145588E-5,0.2988313678243407,0.0,0.7021686321756597,6.3396617487123335
0.5050000000000003,501.2775258195492,2.2858255177371445E-5,0.2986843870469323,0.0,0.702315612953068,6.337980109326058
0.5100000000000003,503.18693067100855,2.294532403859797E-5,0.29946828194228386,0.0,0.7015317180577165,6.342180455449056
0.5150000000000003,505.2512403614631,2.3039456560482767E-5,0.29995584501705863,0.0,0.70104415498294,6.344020897583371
0.5200000000000004,466.56259205662997,2.3048192047597477E-5,0.2777585254070832,0.0,0.7232414745929167,6.350841374806176
0.5250000000000004,467.6640000611124,2.310260160301893E-5,0.277449200915633,0.0,0.7235507990843656,6.350239634147989
0.5300000000000004,465.3961743353089,2.2990571012164315E-5,0.2771787061451352,0.0,0.7238212938548656,6.3477474757772345
0.5350000000000004,465.0641302905936,2.29741680363553E-5,0.27762227920514987,0.0,0.7233777207948503,6.348709487715694
0.5400000000000004,466.67367530925657,2.305367956027724E-5,0.2778276935805509,0.0,0.7231723064194485,6.350837835915773
