Distance/m,Chi = 0.1,Chi = 0.2,Chi = 0.30000000000000004,Chi = 0.4,Chi = 0.5,Chi = 0.6,Chi = 0.7,Chi = 0.7999999999999999,Chi = 0.8999999999999999,Chi = 0.9999999999999999
450.1,1185.9329226447155,947.8149591020998,873.6843071331718,746.251516571349,653.853288458047,559.3294603643762,510.1877787293916,448.17644714841,415.41782998949986,385.49027175740315,
460.1,1167.164078673547,934.2251016187336,859.0616254664088,734.9921182879308,643.509326445429,550.8521589651884,503.12940249287607,441.9673560000183,408.76533643226026,379.4874347404529,
470.1,1153.6211530844791,919.5409766613379,843.257626986421,725.0124315398515,632.3582214231966,542.7767276313193,493.3637921615373,435.4381307426605,402.16118508491155,374.8768549192199,
480.1,1139.7391026039484,908.9153448972185,833.5581288883213,713.5653929475641,623.2568598578232,533.9547489886725,487.53207501899556,429.9676212535608,397.4326009511394,369.38270571671313,
490.1,1128.5691039506444,895.6947697074577,821.5361865890304,700.7300098991515,614.8306748781839,525.0917616608822,481.9339353529593,422.73726379350416,391.5417561518933,363.6629964837453,
500.1,1118.8947307839492,883.7106002158291,808.8146423916423,692.5135096286862,607.0774181812595,518.4865414332896,474.4533255329944,417.23112463670697,386.42707254295067,358.6745987368568,
510.1,1101.9474847308834,872.8864857828833,798.62239834399,682.7064959265267,598.2754009295535,511.493677386281,467.34992399856515,412.2882928244097,380.54350903829857,354.45308152813845,
520.1,1093.155857796608,860.2279664992051,785.4701338079968,673.4365282537489,591.3589547176422,505.50572811130957,461.76540314015574,406.12181771632265,375.9707310552249,349.7724028695025,
530.1,1080.873952829121,851.0739111294291,777.3997407047524,664.3464614624763,582.7255226061311,498.5176189140698,456.55841817679084,402.75179832827223,370.88572909360806,345.6055436724186,
540.1,1069.094111439481,840.9129229830578,767.6960353666435,658.3488070349874,575.800126433413,494.08352773205064,450.55606849202286,396.72102839545073,367.986482625202,341.44946766404155,
550.1,1061.957764909848,829.8166350433763,758.6116459034465,649.1908634689024,568.9365103761643,488.3022841768728,444.3705702377275,392.8408577429214,362.84612531024925,337.64375352841137,
560.1,1054.563030960712,822.4454607878275,748.8757901396569,641.9636062399826,563.6857078242795,481.65246232888177,438.8429158358362,387.65407501737894,358.74409524700303,333.51366477617034,
570.1,1042.5523344519709,814.1770964463028,739.4357795837356,634.0269787117361,557.919418739257,476.42452368406924,435.21437696366723,383.2910575887504,355.2485745393129,329.577200751033,
580.1,1036.0559287446943,806.9104913426487,732.1828252168535,628.0424522829147,550.8483878100466,471.19188771909825,431.00634668124576,378.75985697913234,351.41731684141456,325.99151424900197,
590.1,1026.1155250460415,796.9289181148474,725.9302866988411,620.5692444665648,544.7312914014122,466.8340837571574,426.2070177007798,375.15184856261095,348.2244739600254,322.92960293351297,
600.1,1017.1446755218519,788.1702029394181,717.6502853445112,614.2042221903682,539.4625723501513,462.46060573676687,422.987511784153,372.44403059812254,343.6611453530987,319.73984046195454,
610.1,1008.9757236802783,781.7764117212339,709.6126199598114,607.8840340019999,534.5545486012902,457.85005932681,417.7108882402921,368.1900662402329,341.4571545183519,317.04508804594496,
620.1,1002.9558272374625,775.0645432096442,703.7425805641333,599.7201232014659,528.9701807459105,452.41600972435805,414.6836854520938,365.72774655527553,337.4855590546697,313.3983945092313,
630.1,995.1505144757587,769.6370346776271,696.7685821198606,599.1835309519844,524.8211471740553,449.0876070913421,409.8142824715952,361.92751556996615,334.9480558099271,311.33411113322234,
640.1,989.9239436795829,760.4577340156985,689.923256941105,590.6793591553561,520.4533620417117,445.7797092463434,407.43469338618615,358.75638362450286,332.6502939915935,309.0885886135935,
650.1,983.5181061705528,757.0817601277888,683.9033041558484,587.3136749871688,515.9960014681805,442.4310607226588,403.081309204435,356.2619328943352,329.56527151769353,306.29687232456945,
660.1,978.0442801757403,748.9937645434995,679.1679422989822,581.592654473604,512.9753954554083,436.779690281056,400.49597775884416,353.9438617556318,327.84012499896073,305.00382948523406,
670.1,975.0107025604967,746.7993694926661,673.5649129815183,578.0081345882411,506.92222865727115,436.0935823436113,399.17720266978205,351.04194966701704,325.1158246392877,302.1991067023778,
680.1,968.4904952895587,739.5323669532721,669.3663665755382,574.5523459403719,506.21505231531927,431.4322186293857,394.780473095681,349.14819309886906,323.62392524211486,300.35008737350773,
690.1,962.2236178398533,734.7524894880372,665.3016733175343,570.3366698568949,500.42294038921744,428.93490118035805,392.651212413159,346.2358866750915,320.06197438598076,298.8705074864379,
700.1,956.5628979175962,729.6772263902747,660.1746413276525,565.7249234818864,497.0965608322897,427.4955246923082,390.0452743032898,345.1862150864161,319.05683935820605,296.5439322786413,
710.1,951.4831428048778,723.5028004243269,654.7519234832779,563.6890418932443,496.58239202342924,424.87756727232176,388.8135150147599,343.68821554855305,316.4259940853218,294.82536424856823,
720.1,948.8623932788411,722.6285435995954,651.087771978926,561.2542550191256,493.6164481910083,423.0621966307467,385.45826046312925,341.48991585734956,316.1169635430139,293.23125602348676,
730.1,942.5421062268259,717.5081894148282,646.3369283574722,555.3371705395514,490.6176876203273,420.2020330419933,384.4601622054949,339.6786594147861,314.6242600688636,292.60327730844136,
740.1,938.3010224202118,715.6022631435234,644.8834396870416,555.5802460199942,488.2257207669133,418.9781195641395,382.56289696115624,337.6080133714382,313.2926332393571,291.48324596582285,
750.1,935.2553206434989,710.6919586877913,641.459689775501,551.4025923775507,484.72592059367815,416.40620433754236,381.34565714781746,336.9659107165987,311.573689720787,289.91889768582973,
760.1,931.2232301652592,710.2205344978909,639.0801498471142,549.5535588201068,484.87285909594436,415.5129119627185,380.2933017555544,334.6342707387321,309.6907970306348,288.9711191355607,
770.1,931.0275320385406,706.115331734161,634.2185214997148,547.7372703721508,481.6237642951107,413.3699470180185,378.4944908976704,333.77165881255706,309.5252246285395,288.6685747513884,
780.1,925.8160441903979,703.0826931643968,633.2707939727433,543.3123694942012,481.3141396665753,412.488266688247,376.2435953756212,332.8332998692941,308.69850690844623,287.4922196145075,
790.1,926.5428750117435,700.2729883850421,631.5524808865877,542.0049741577014,478.9561287664795,410.4081907812038,376.2665382952498,332.5660518412718,307.21721053152845,286.5636578105971,
800.1,923.3649418842188,699.0297506200076,628.8953579927036,541.0810090129368,478.6724093096632,411.00628037577945,375.0358440291,331.1510915995704,307.2354338272051,285.94921200092335,
810.1,923.0094186467917,695.202578886524,627.7452063876561,538.6458850961436,477.95665894430545,410.00761837582974,373.4289973499257,330.734773826225,306.0619765786663,285.54981978458636,
820.1,922.2238739914604,694.557503973854,624.3725921180223,538.1415267524125,476.3637425053914,407.6557318564999,374.4623309195554,329.8353392775132,306.29163115137175,284.53857477300556,
830.1,920.0601479287981,693.8941477986706,623.3141233880389,538.6073918696273,476.7848762109593,407.47570440291474,374.2641849620154,329.4935188377662,305.6188217912234,285.5955492220139,
840.1,916.8271714064437,692.166622124842,622.8048784569137,538.4071236259039,476.6223603341801,406.98842432062764,372.90783133233435,329.6850406203403,305.3429970908369,284.9083015614284,
850.1,916.1897299265372,690.521466039926,622.4373555170001,535.7083397011735,474.7137872440437,406.98642157224043,372.5927786590465,330.31324451552996,305.3985168311608,284.48095223330915,
860.1,915.3283834964946,689.4023198866962,620.8078475132766,536.0284158728541,474.95200606754514,407.27572646406827,373.3316338538516,330.1480691569236,306.1672193179432,285.02205458345304,
870.1,915.6256545776731,689.8877999876225,620.2371300389368,536.0589435162532,475.32532257482757,406.65029384282974,372.64171781592364,330.0681230881677,305.22440081272237,284.7566986513364,
880.1,917.8093347722353,687.1816947043736,620.2385218011925,534.3006453251134,475.40764090947295,406.88869586914444,372.52476199875514,329.8493536030001,305.66072509705464,284.2034733526449,
890.1,911.5361724273359,687.5555126591091,619.3908321071159,535.1000132658842,474.0564792513612,407.6829580323324,373.09226185838105,330.86491144296093,305.8635132094117,285.271016788965,
900.1,914.3737790095859,689.4353261777859,620.1846823707297,534.5992081456236,475.0639108706648,406.87341922376714,373.1876530705658,330.8429369096307,305.8195563776938,285.34408612783466,
910.1,913.0188020260588,688.4763321053949,618.894673145911,535.9523714636119,475.5931163485902,408.15808522743094,373.3025534115449,331.38555295690287,306.9958511612782,285.299386238006,
920.1,916.1321083834729,691.5011136041443,619.3757479043736,536.3470803871178,475.36900798012334,407.6637101953945,373.187331485417,332.46660136078253,307.3182261747401,285.78194725637303,
930.1,914.3605803389851,690.0818920787431,622.0156388063405,537.8867845056373,478.4488735050841,409.30049651906285,375.10929267111374,332.2020723434943,307.8525138782806,287.57359392144406,
940.1,914.7970815281137,689.7106345396692,620.7095011352392,537.4413452482484,479.3639830420186,410.96815659964017,375.421702558767,332.6355325388921,308.3912252435665,287.63686134678983,
950.1,918.3625781665933,692.743624646572,623.3020001481,539.5613201511361,479.348395276613,412.1800051616085,376.3473669830364,333.96173348206736,309.426143815054,289.3750780776217,
960.1,919.5162503203625,691.3742025048449,622.2190724013363,539.2574798705872,480.0513504458923,411.19975868959637,377.47286934959567,335.0087585286336,310.42532585109655,289.7077204437806,
970.1,919.1880894024639,693.6200565692795,624.5515912038445,541.6452028621438,480.85716670383135,413.91181124881393,379.1850224547368,335.9321697420652,312.5210528773481,290.2973254872531,
980.1,922.6969365843235,694.1851392103995,626.1424854311612,541.8043651198144,484.3736189463752,416.32458973746265,380.20906815557515,336.91047659781117,311.7493541065492,291.35842237863875,
990.1,921.4348927202988,696.9619049839351,628.0051135239337,543.1893300639164,485.00609131397636,416.97731832867515,382.21194006930193,338.18117476795493,313.519589985963,293.3399258677383,
