Distance/m,Chi = 0.1,Chi = 0.2,Chi = 0.30000000000000004,Chi = 0.4,Chi = 0.5,Chi = 0.6,Chi = 0.7,Chi = 0.7999999999999999,Chi = 0.8999999999999999,Chi = 0.9999999999999999
560.1,702.6472404289101,499.11140863946827,437.0854118342653,373.8504244757579,346.0552678851804,311.1435279331573,292.93943440033627,270.87023068274794,257.32083860612425,247.5532598067947,
570.1,686.1481213008901,490.1715016533891,426.4991500820317,366.9736151464837,337.72986714968937,303.1520878682039,285.68249154927094,263.6783928938976,251.6035357847396,239.88254816624587,
580.1,678.614099005267,480.34725098103087,417.590420476652,356.3156068858378,327.31186732129623,295.27057918843497,277.1630826160688,255.85921773066977,244.59956204775517,233.6856041178337,
590.1,669.7618132886626,472.03666363424475,411.35517643599627,347.6957870468294,320.827225003994,288.4442694229757,270.96543482243453,250.23147145714006,237.0614119797437,225.83392531767993,
600.1,660.1472474141515,463.75404690062635,400.6235937790343,341.4305061511022,313.41505792766384,281.20116374712904,265.28018174159,243.41443054897263,231.19164086186723,221.27892513570748,
610.1,652.7181466419872,454.8239020158114,393.21849152883505,334.47550595807434,305.3485278369003,274.54707349929413,257.98041324540833,236.7369044003291,226.3822182356988,214.43176225311294,
620.1,644.7990771266614,447.5407041339487,384.8336953652445,326.4440009897864,299.0323271669958,269.1027271344536,251.81576693030263,231.4777864873565,219.71543692261454,208.90611877178478,
630.1,632.9398728725037,439.2593759592138,378.1294616201974,318.83467248880635,293.5163596904325,261.93102543455836,245.62686127357895,227.1531709293038,215.34619837001645,204.19311699652243,
640.1,623.8203679569673,433.01688610542726,372.1983393957549,314.5963160858856,287.9486195053124,256.26370810262716,241.25125100090713,220.70677661832056,210.1140484713122,199.7634014495492,
650.1,616.3276014007914,426.07701800090524,365.0219987926263,307.2432994853961,280.4022159009508,251.21428892140747,235.49464539086284,215.80084147958144,205.09428547439285,194.13863235777242,
660.1,611.3800486259715,416.534481242087,358.61678864878775,302.4485858625017,276.4569380346197,244.93688054451275,230.2506390901463,211.46883117730206,200.3011315191821,189.51044783271257,
670.1,602.3509227592809,413.7983840010166,352.68181987726575,296.7928350944216,270.3190221593274,241.05268777968104,225.63113439947963,206.35565787249442,196.20832871417562,185.90644354329996,
680.1,594.020872962117,405.89910417106483,346.62340051344523,292.0053126882146,266.07886735666773,237.13530626528816,220.9637837427811,203.254129118786,191.26020407411482,182.0436728646313,
690.1,592.7606847782142,401.3519837859354,343.03445617044935,287.11941588865346,259.8573471012466,231.97111431125055,217.1019413202005,198.3235925302975,188.27525207889337,178.49295910721264,
700.1,584.9770229427925,393.359342518547,335.8853147584452,282.2203422813903,256.3088699183304,227.10497317279308,212.74941606232218,194.36957849632063,184.18651815946487,174.60647061452153,
710.1,580.2228166397582,389.36393293344304,332.83081533376355,277.1541875362789,252.52485241717642,223.9859472663685,209.65072828757837,191.72600637460417,180.68367125075108,171.23636726399621,
720.1,574.448339277932,385.9588210223815,326.49562073855674,271.8582545592053,249.0644348811994,219.897771788158,205.75603243508147,188.03883993457632,177.89208086202177,167.34932472611837,
730.1,571.1630648415884,378.4617957367003,322.41476624790914,269.32978941631194,244.7721918553608,217.3669208249498,202.68327782401246,183.82111132516343,174.5254822126921,165.04943889489888,
740.1,563.8567169313826,375.66014149052336,317.5021603600365,265.1006614759804,240.5775231500271,213.7233417044215,199.7103902624764,181.35277074418545,171.44240815420815,161.82507574047673,
750.1,560.1473148020247,371.09303988105,313.38677187250255,261.0550030326607,238.20350464616513,210.05878301137895,196.27779415303291,178.56484150700464,168.94991881992334,159.64118014193218,
760.1,554.1370884237781,367.9000418064379,309.96931737749264,258.8838720379305,232.7226084852346,207.16989621083374,193.25748580709154,176.48125398307948,166.63886841889723,156.88746009517055,
770.1,552.1988847399402,363.295150811306,305.4445342863789,254.8596486920828,230.6840551864071,204.56294850829437,190.12891789168128,173.48075805320178,164.0392411926483,154.88992755736433,
780.1,547.642844568028,357.6677707447594,302.4705856690736,251.8523507454347,228.4633898412261,201.62840579448758,187.73221157411794,171.2896934039939,161.7367768374002,152.90883915805358,
790.1,543.1384974536162,357.51132877944656,300.88988521243573,247.1220234599801,226.57055242391772,199.61340532357312,186.4675881908569,169.80247326149146,159.0610651598211,150.75587462165464,
800.1,539.4241737954248,354.84406977814683,298.35676719922435,246.9465734124585,223.63617971710758,196.84686769368955,183.51124936582872,167.1966370461144,157.11345656294483,148.4722390340565,
810.1,536.7498058569163,348.95055728137845,294.43215995151127,244.6127364534098,220.8502583085782,195.75106240068476,181.60458507375978,165.2677370869973,155.28390156060942,146.6212216649714,
820.1,532.62423690521,346.77305948298454,292.8101761806016,241.25736500974233,218.8551124815919,193.47035494337783,180.1183334115442,163.02233218936632,153.63868899975452,145.30784369643058,
830.1,531.5009789815168,346.3899521120254,289.7880421649326,240.96895048839482,217.10028506070756,191.75197964636675,178.47704416144165,161.8002780677473,151.9477337416458,143.41143237231051,
840.1,529.473243454515,342.996111625301,288.6673656482979,237.42070797953215,214.8086502696752,190.05867004445344,176.49947694207938,160.37543849946604,151.20043736007082,142.5511800786923,
850.1,527.4169806019079,340.21869218634754,286.5990165972744,237.07277378308274,213.83361521214655,188.2884259860914,175.1448262759744,158.94763628438668,149.83559669528887,140.42005072139642,
860.1,526.7473896056874,339.7448174360566,286.47990173678596,235.13662641996325,212.8407190829329,186.96511354870947,174.24056367720428,158.09984094833476,148.71253891248148,139.96225414170655,
870.1,521.9249033740003,339.2701521031622,284.2025957392795,233.834788510201,210.926384813556,185.09117983465353,172.49712646928305,156.74365081822958,147.8323730770927,138.54275426158725,
880.1,521.6985509322604,335.22634829299915,282.5207571776654,232.7315122213855,209.53592884548198,185.15537762252532,171.79148110331528,155.8757793967093,146.29277226092674,138.02992476318914,
890.1,519.3558728197837,335.31030776290726,281.4639672488173,231.75647620441745,209.17091577889067,183.97128154506413,170.99909192409038,155.28640810237047,145.60152524993117,137.08720339114245,
900.1,517.27807335905,334.84838946504186,279.8889164506879,229.96516454472143,208.2002839751094,183.79916543228816,171.08173502813852,154.33254484071588,145.42654728601036,136.6248853002745,
910.1,518.2675900899053,332.42829899658994,279.8459207434531,230.1124889880473,207.66734622907785,182.5011948114539,170.2823087398101,153.74042385686528,144.19325628209182,135.91450740000514,
920.1,514.984917509866,332.9591605260257,278.38632512742834,228.93140940296627,207.16894239598795,182.47629483539598,168.3611490100449,153.41360961430715,143.62290656518041,135.0909045514957,
930.1,514.9389789826054,331.2417989257768,277.00346458159265,228.31166434361762,206.72303576455505,182.39641467908032,168.39230320084997,152.85267866217887,143.21505980887713,134.87894224019539,
940.1,516.7470550416206,329.93199428452584,277.28632899782906,228.8373150386977,206.10747352091164,181.33564809714673,168.51303013247036,152.66712337808707,142.93642327144698,134.61250523195713,
950.1,516.7809702257471,330.32328714574686,276.7089230180831,227.8959150123127,206.17282966581757,181.67815057197149,168.5485264275966,152.42289623605538,142.85598003689762,134.56034723510137,
960.1,517.2952890702119,330.96164345054865,277.5103970680284,228.27987590725277,206.42157594915776,180.93369924447828,168.34343991527595,152.21303191351757,142.97854983427558,134.39615881600216,
970.1,515.0817826531099,330.2396508600405,276.75312431651076,228.3933734700885,206.29027177580863,181.2619184886479,168.0141249249115,152.2888637443793,143.10348851979535,134.34662501267775,
980.1,516.296108741564,329.2730100584967,277.443768071452,228.0104078125238,206.14608215680823,181.26193499319834,168.6232255847786,152.45345619940062,143.21089326839615,134.0783022924179,
990.1,512.7569240873808,329.86970739708926,278.03530664854173,229.0794533490994,206.46820497156884,181.88920219410804,169.39552443363993,152.5276717542551,143.43619898428804,134.83949958704477,
